There was once a farmer and his wife.[anki:play:q:0]	Existia/Havia/Tinha uma vez (era uma vez) um fazendeiro e sua esposa.
Have you understood all that I have said?[anki:play:q:0]	Você entendeu tudo o que eu disse?
Little Icarus nodded his understanding.[anki:play:q:0]	O pequeno Ícaro assentiu com a cabeça para mostrar seu entendimento.
Then Daedalus took his son to the highest walls of the tower[anki:play:q:0]	Então Dédalo levou seu filho para as mais altas muralhas da torre
and jumped into the sky, flapping his wings.[anki:play:q:0]	e pulou para o céu, batendo suas asas.
Icarus followed soon after.[anki:play:q:0]	Ícaro seguiu logo depois.
If a fisherman had looked up just then,[anki:play:q:0]	Se um pescador tivesse olhado para cima bem naquele momento,
he would have thought that he saw two Ancient Spirits with the arms of birds.[anki:play:q:0]	ele teria pensado que ele viu dois Espíritos Antigos com braços de pássaros.
I missed the bus because I was going to the bathroom.[anki:play:q:0]	Eu perdi o ônibus porque eu estava indo ao banheiro.
I missed the flight yesterday because a sandstorm was brewing.[anki:play:q:0]	Eu perdi o vôo ontem, porque uma tempestade de areia estava se formando.
I won’t miss this opportunity.[anki:play:q:0]	Eu não vou perder esta oportunidade.
I missed a job interview.[anki:play:q:0]	Eu perdi uma entrevista de emprego.
I will not miss this match today.[anki:play:q:0]	Eu não vou perder essa partida hoje.
I won’t miss this party for nothing.[anki:play:q:0]	Eu não vou perder essa festa por nada.
I missed the target, but hit the tree.[anki:play:q:0]	Eu errei o alvo, mas acertei a árvore.
I’ve missed more than 9000 shots in my career and lost almost 300 games.[anki:play:q:0]	Eu errei mais de 9000 arremessos na minha carreira e perdi quase 300 jogos.
I missed the door to the first floor.[anki:play:q:0]	Eu errei a portar para o primeiro piso.
She lost her cat.[anki:play:q:0]	Ela perdeu o gato dela.
I lost my wallet in another country.[anki:play:q:0]	Eu perdi a minha carteira em um outro país.
I’ve lost 2000 dollars in the last 48 hours.[anki:play:q:0]	Eu perdi 2000 dólares nas últimas 48 horas.
I lost 10 kilos in a month.[anki:play:q:0]	Eu perdi 10 quilos em um mês.
He lost his keys at the party.[anki:play:q:0]	Ele perdeu as chaves dele na festa
Don’t lose hope![anki:play:q:0]	Não perca a esperança!
They will lose the game.[anki:play:q:0]	Eles vão perder o jogo.
I lost the match yesterday[anki:play:q:0]	Eu perdi a partida ontem.
Nothing wrong with killing the bunch of them.[anki:play:q:0]	Não há nada de errado em matar um punhado deles.
That bunch of kids![anki:play:q:0]	Este punhado de crianças!
This statement was last updated in April 2018.[anki:play:q:0]	Esta declaração foi atualizada pela última vez em abril de 2018.
This privacy statement was last updated on 17th February 2015.[anki:play:q:0]	Esta declaração de privacidade teve sua atualização mais recente em 17 de fevereiro de 2015.
To avoid confusion, the statement is deleted.[anki:play:q:0]	A fim de evitar confusão, a declaração é suprimida.
Over the seas,[anki:play:q:0]	Sobre os mares,
they moved through the sky,[anki:play:q:0]	eles se moviam através do céu,
and at first Icarus felt afraid,[anki:play:q:0]	e no começo Ícaro sentiu medo,
for he had never gone very far in his practice flights,[anki:play:q:0]	pois ele tinha nunca ido muito longe em seus voos de prática,
but soon he found that flying was the most fun you could ever have.[anki:play:q:0]	mas logo ele descobriu que voar era a maior diversão que você poderia jamais ter.
He began to follow the sea birds,[anki:play:q:0]	Ele começou a seguir as aves marinhas,
dancing up and down above the ocean.[anki:play:q:0]	dançando para cima e para baixo sobre o oceano.
"His father turned around and called, ""Icarus, take care!"",[anki:play:q:0]"	"Seu pai virou para trás e gritou, ""Ícaro, tome cuidado!"","
and for a while Icarus flew carefully, like his father.[anki:play:q:0]	e por algum tempo Ícaro voou cuidadosamente, como seu pai.
But then his wings caught a warm air current,[anki:play:q:0]	Mas então suas asas apanharam uma corrente de ar quente,
and he found that he could move easily above and beyond with little effort.[anki:play:q:0]	e ele descobriu que ele conseguia se mover facilmente para além dos limites com pouco esforço.
This was the life![anki:play:q:0]	Isso sim que era vida!
Alternating between genius and bad puns.[anki:play:q:0]	A alternar entre o génio e maus trocadilhos.
This is no time for puns![anki:play:q:0]	Não é hora para piadas!
He was flying so high that the ships down below looked like tiny insects.[anki:play:q:0]	Ele estava voando tão alto que os navios lá embaixo pareciam insetos minúsculos.
His father called up to him,[anki:play:q:0]	Seu pai gritou para ele,
"""Icarus, remember what I told you. Come down right now!""[anki:play:q:0]"	"""Ícaro, lembre-se do que eu te disse. Desça agora mesmo!"""
Icarus could not hear him, however,[anki:play:q:0]	Ícaro não conseguia ouvi-lo, contudo,
and his father could not reach him.[anki:play:q:0]	e seu pai não conseguia alcançá-lo.
Icarus was far too close to the sun,[anki:play:q:0]	Ícaro estava muito/demais perto do sol,
and soon the wax that held the feathers together began to melt.[anki:play:q:0]	e logo a cera que mantinha as penas unidas começou a derreter.
Gradually his wings began to lose their shape,[anki:play:q:0]	Gradualmente, suas asas começaram a perder sua forma,
and some of the feathers even fell off.[anki:play:q:0]	e algumas das penas até caíram.
Icarus quickly moved his arms with worry and frenzy,[anki:play:q:0]	Ícaro rapidamente moveu seus braços com preocupação e furor,
but it was too late.[anki:play:q:0]	mas era tarde demais.
He had lost the power of flight,[anki:play:q:0]	Ele tinha perdido o poder do voo,
and down he fell with force into the sea.[anki:play:q:0]	e (para baixo) ele caiu com força para dentro do mar.
In the old Italian town of Atri,[anki:play:q:0]	Na antiga cidade italiana de Atri,
the King bought a fine, large bell[anki:play:q:0]	o Rei comprou um sino grande e elegante
and hung it in the marketplace tower.[anki:play:q:0]	e o pendurou na torre da feira.
A long rope that reached the ground was attached to the bell.[anki:play:q:0]	Uma longa corda que chegava ao chão foi presa ao sino.
The smallest child could ring the bell by pulling the rope.[anki:play:q:0]	A menor das crianças podia tocar o sino ao puxar a corda.
"""It shall be the Bell of Justice,"" said the King.[anki:play:q:0]"	"""(Isso) será o Sino da Justiça"", disse o Rei."
The bell gave the people of Atri cause for a great holiday.[anki:play:q:0]	O sino deu ao povo de Atri motivo para um grande feriado.
Everyone came to the marketplace to admire the Bell of Justice.[anki:play:q:0]	Todos vieram à feira para admirar o Sino da Justiça.
"""Perhaps the King will ring it,"" said the people,[anki:play:q:0]"	"""Talvez o Rei vai tocar o sino"", disse o povo,"
waiting to see what the King would do.[anki:play:q:0]	esperando para ver o que o Rei faria.
These pink curtains are fancy and romantic.[anki:play:q:0]	Estas cortinas cor de rosa são chique e românticas.
That's a fancy word for servant.[anki:play:q:0]	É uma palavra elegante para servo.
That's a pretty fancy piano.[anki:play:q:0]	Este é um piano bem elegante.
See if anything takes your fancy.[anki:play:q:0]	Ver se alguma coisa leva a sua fantasia.
You can fancy more than one person.[anki:play:q:0]	Pode gostar de mais de uma pessoa.
Just be thankful I don't fancy mush.[anki:play:q:0]	Agradeça por eu não gostar de pamonha.
I'm not supposed to fancy more than four percent.[anki:play:q:0]	Não posso imaginar mais que 4%.
What do you fancy?[anki:play:q:0]	O que você esta imaginando?
If you fancy me just say so...[anki:play:q:0]	Se estás a gostar de mim basta dizê-lo...
As if I could fancy someone like you.[anki:play:q:0]	Como se eu pudesse gostar de alguém como você.
It’s so loud in here that I couldn’t make out what she was whispering in my ear.[anki:play:q:0]	Está tão alto aqui que eu não pude discernir o que ela estava sussurrando no meu ouvido.
The letters on the road sign were so small that I couldn’t make out which way to go.[anki:play:q:0]	As letras na placa da estrada eram tão pequenas que eu não pude discernir qual caminho ir.
Sometimes Mr. Andrews talks too softly for his students to make out what he is saying.[anki:play:q:0]	Às vezes o senhor Andrews fala muito suavemente para seus alunos discernirem o que ele está dizendo.
Just make out the donation check to the “Association for Cancer Research.”[anki:play:q:0]	Apenas faça/escreva o cheque da doação para a “Associação de Pesquisa para o Câncer”.
Who should we make the gift certificate out for?[anki:play:q:0]	Para quem nós devemos fazer/escrever o vale-presente?
I was so surprised when Justine made out a very generous check for my birthday.[anki:play:q:0]	Eu fiquei muito surpresa quando Justine fez/escreveu um cheque bem generoso para o meu aniversário.
The potential employee made his previous accomplishments out to be more impressive than they actually were.[anki:play:q:0]	O potencial empregado “pintou” suas realizações anteriores como sendo mais impressionantes do que elas realmente eram.
The newspaper made out the movie to be a lot more funny than we thought it was.[anki:play:q:0]	O jornal pintou o filme como sendo muito mais divertido do que nós realmente achamos que foi.
My experience at the Haunted House wasn’t as scary as you made it out to be.[anki:play:q:0]	Minha experiência na casa mal-assombrada não foi tão assustadora como você passou a impressão que seria.
My little cousin always makes out to be a fairy princess when she is playing.[anki:play:q:0]	Minha priminha sempre finge ser uma princesa de contos de fada quando ela está brincando.
When he was little, Johnny would always make out to be a pirate.[anki:play:q:0]	Quando ele era pequeno, Johnny sempre fingia ser um pirata.
Sometimes, in front of our friends, we make out to be wealthier than we actually are.[anki:play:q:0]	Às vezes, na frente de nossos amigos, nós fingimos ser mais ricos do que nós realmente somos.
The new couple could hardly stop making out long enough to have a conversation.[anki:play:q:0]	O novo casal mal conseguia parar de dar uns amassos o tempo suficiente para ter uma conversa.
Jon and Selena went to the spot on the cliffs where people always go to make out.[anki:play:q:0]	Jon e Selena foram ao lugar no penhasco onde as pessoas sempre vão para dar uns amassos.
Margo wouldn’t make out with Jimmy because she thought he was too young for her.[anki:play:q:0]	Margo não dava uns amassos no Jimmy porque ela achava que ele era muito novo para ela.
But The King did not ring the bell;[anki:play:q:0]	Mas o Rei não tocou o sino;
he stopped and raised his hand.[anki:play:q:0]	ele parou e levantou sua mão.
"""My people"", he said,[anki:play:q:0]"	"""Meu povo"", ele disse,"
"""this bell is yours, but you must never use it except in times of need.[anki:play:q:0]"	"""este sino é de vocês, mas vocês nunca devem usá-lo exceto em tempos de necessidade."
When it rings, the judges shall come together at once,[anki:play:q:0]	Quando ele toca, os juízes irão se juntar imediatamente,
hear the case, and give justice.[anki:play:q:0]	ouvir o caso e dar justiça.
Rich and poor, young and old,[anki:play:q:0]	Ricos e pobres, jovens e velhos,
"it doesn't matter, all will be judged equally.""[anki:play:q:0]"	"não importa, todos serão julgados igualmente."""
Many times, through the years,[anki:play:q:0]	Muitas vezes, ao longo dos anos,
the bell in the marketplace called the judges.[anki:play:q:0]	o sino da feira chamou os juízes.
Many troubles were corrected,[anki:play:q:0]	Muitos problemas foram corrigidos,
and criminals answered for their crimes.[anki:play:q:0]	e criminosos responderam por seus crimes.
I fell asleep at once.[anki:play:q:0]	Eu caí no sono de uma vez.
Yes, let’s do that at once.[anki:play:q:0]	Sim, vamos fazer isso de uma vez.
We must leave at once![anki:play:q:0]	Nós temos que sair imediatamente.
Everything happened at once, so I didn’t have time to ask for advice.[anki:play:q:0]	Tudo aconteceu de uma vez, então eu não tive tempo para pedir conselho. (Aconteceu muito rápido, de imediato)
You must come here at once, it is an emergency.[anki:play:q:0]	Você tem que vir aqui imediatamente, é uma emergência.
Leave the room at once.[anki:play:q:0]	Saia da sala imediatamente.(Saia da sala agora mesmo)
They were told to leave the building at once.[anki:play:q:0]	Eles foram avisados para sair do prédio imediatamente.
The view of the skyline is at once awesome, grand, and disappointing.[anki:play:q:0]	O panorama urbano é ao mesmo tempo incrível, grandioso e decepcionante.
Computers that can do many things at once.[anki:play:q:0]	Computadores que podem fazer muitas coisas ao mesmo tempo. (Poderíamos ainda dizer “Computadores que podem fazer muitas coisas de uma vez”)
Everything happened at once.[anki:play:q:0]	Tudo aconteceu ao mesmo tempo. (Ou ainda, tudo aconteceu de uma vez só)
As time passed,[anki:play:q:0]	Com o passar do tempo,
the thick rope grew so thin and short[anki:play:q:0]	a corda grossa ficou tão fina e curta
that only a tall man could reach it.[anki:play:q:0]	que apenas um homem alto conseguia alcançá-la.
"""This will never do,"" said the judges one day.[anki:play:q:0]"	"""Isso nunca vai funcionar"", disseram os juízes um dia."
"""What if a child should find himself in trouble?""[anki:play:q:0]"	"""E se uma criança estiver em problemas?"""
